band_id;Artist_ID;artist_name;Status
3816;8198;Craig Nicholls;True
6397;5460;Craig Nunenmacher;False
841;6183;Craig Owens;True
701;731;Craig Rosevear;False
3075;2762;Craig Wood;False
3534;3146;Craig Wuest;False
3328;2913;Cris Bonacci;False
2490;7307;Cris Kirkwood;True
4964;6670;Crispian Mills;True
1594;6670;Crispian Mills;True
2606;2348;Criss Oliva;False
969;6247;Cristian Machado;True
7825;10809;Cristina Scabbia;True
1056;6303;Cronos;True
5581;4759;Crossbreed;False
4572;3917;Crowder;False
3527;8073;Crunchy Black;True
1398;6589;Crypt the Warchild;True
5045;4332;Cub Koda;False
6699;10103;Cuong Vu;True
5341;9171;Curren$y;True
5341;9171;Currensy;True
5531;4715;Curt Cress;False
2490;7306;Curt Kirkwood;True
1893;1668;Curtis Creager;False
6950;10269;Curtis Crowe;True
5209;4431;Curtis Fowlkes;False
2345;2057;Curtis Fuller;False
2565;2309;Curtis Mayfield;False
4827;8906;Cut Chemist;True
5854;4968;Cyndi Lauper;False
4521;8676;Cyril Jordan;True
2519;7332;Cyril Neville;True
762;787;Cyrus;False
3353;2961;Cédric Cede Dupont;False
3353;2961;Cédric \\\\Cede\\\\ Dupont;False
2627;2380;D'arcy Wretzky;False
9100;6370;D-Loc;True
1178;6370;D-Loc;True
1210;1132;D-Nice;False
5409;4593;D-Roc the Executioner;False
5409;4593;D-Roc, Dennis Miles;False
2481;2189;D. Boon;False
4073;8388;D. C. Cooper;True
4787;8864;D. D. Verni;True
7884;10850;D. H. Peligro;True
6973;10291;D. Randy Blythe;True
4933;4226;D. Woods;False
4787;8864;D.D. Verni;True
7884;10850;D.H. Peligro;True
1051;6297;D.O.;True
1051;6297;D.O. Penguin;True
5908;5001;DJ Ashba;False
9659;5001;DJ Ashba;True
7973;10887;DJ Babu;True
1532;1389;DJ Cheapshot;False
3398;7946;DJ Clazzi;True
2392;7218;DJ DNA;True
9865;11494;DJ Daryl;True
2536;7343;DJ Dust;True
2239;7139;DJ Fakts One;True
9317;11328;DJ Freak;True
5821;4823;DJ Fuze;True
5633;4823;DJ Fuze;False
4679;3989;DJ Jazzy Jeff;False
4885;4163;DJ Lethal;False
7779;9236;DJ Lord;True
5436;9236;DJ Lord;True
1216;6413;DJ Manian;True
3466;8007;DJ Muggs;True
4104;3560;DJ Next;False
4827;8907;DJ Nu-Mark;True
3527;8071;DJ Paul;True
195;5658;DJ Quik;True
5602;4778;DJ Shadow;False
4943;4242;DJ Skribble;False
1353;6545;DJ Slip;True
5650;9415;DJ Spinderella;True
6458;5488;DJ Spooky;False
1154;1043;DJ Subroc;False
2076;1870;DJ Yella;False
5477;9260;Daddy G;True
1178;6368;Daddy X;True
7206;6368;Daddy X;True
6762;10145;Daedelus;True
6269;9818;Daesung;True
6477;5495;Daevid Allen;False
2634;2330;Dafydd Ieuan;True
2585;2330;Dafydd Ieuan;False
6236;5245;Dag Ingebrigtsen;False
106;74;Dagmar Krause;False
4252;74;Dagmar Krause;False
3572;8114;Daisuke Han;True
6021;5052;Daisuke Suzuki;False
8287;5052;Daisuke Suzuki;True
3572;8114;Daisuke Tsuda;True
2225;1945;Daisy Dee;False
7525;6293;Daithí Sproule;True
1043;6293;Daithí Sproule;True
2345;2028;Dale Barlow;False
6356;9900;Dale Bozzio;True
9424;6730;Dale Crover;True
1668;6730;Dale Crover;True
3510;3127;Dale Griffin;False
983;6254;Dale Henderson;True
1449;1333;Dale Murray;False
2477;7300;Dale Stewart;True
631;656;Dale Thompson;False
2477;7300;Dale William Stewart;True
5993;5038;Dalia Shusterman;False
6608;5038;Dalia Shusterman;True
3418;7124;Dallas Green;True
2194;7124;Dallas Green;True
621;629;Dallas Kruse;False
8817;11171;Dallas Smith;True
4793;8878;Dallas Tamaira;True
933;6225;Dallas Taylor;True
3980;3456;Dallas Taylor;False
333;5755;Dallon Weekes;True
4330;8598;Dalvin DeGrate;True
6461;5490;Damae;False
3261;2868;Damian Cowell;False
1713;6753;Damian Kulash;True
3297;2888;Damian O'Neill;False
9639;8045;Damian Wilson;True
3505;8045;Damian Wilson;True
2488;7305;Damien Horne;True
9024;11242;Damien Joel Starkey;True
2343;2004;Damien Moyal;False
9024;11242;Damien Starkey;True
6452;9995;Damion Hall;True
1517;6644;Damnagoras;True
476;405;Damo Suzuki;False
5713;5853;Damon Albarn;True
469;5853;Damon Albarn;True
4620;5853;Damon Albarn;True
245;192;Damon Atkinson;False
283;192;Damon Atkinson;True
940;6232;Damon Fox;True
6570;6232;Damon Fox;True
5626;4801;Damon Harris;False
5620;8452;Damon Johnson;True
4140;8452;Damon Johnson;True
8192;8452;Damon Johnson;True
3408;3023;Damon Minchella;False
5507;4679;Damon Reece;False
2606;2352;Damond Jiniya;False
6602;6578;Dan Andriano;True
1391;6578;Dan Andriano;True
2127;6578;Dan Andriano;True
1596;6578;Dan Andriano;True
9108;5811;Dan Auerbach;True
414;5811;Dan Auerbach;True
2501;7320;Dan Aykroyd;True
1852;6122;Dan Bejar;True
718;6122;Dan Bejar;True
4558;3909;Dan Berglund;False
6055;9626;Dan Biggin;True
3290;2881;Dan Black;False
5789;9505;Dan Boeckner;True
6450;9505;Dan Boeckner;True
4175;3684;Dan Braun;False
5669;5777;Dan Briggs;True
360;5777;Dan Briggs;True
4704;8813;Dan Catsis;True
4597;8731;Dan Clements;True
1358;1240;Dan Colburn;False
3526;8069;Dan Donegan;True
4143;3654;Dan Donovan;False
7027;3654;Dan Donovan;True
818;807;Dan Druff;False
3603;8134;Dan Friel;True
3954;7529;Dan Gillespie Sells;True
2724;7529;Dan Gillespie Sells;True
3568;8105;Dan Haigh;True
3822;7358;Dan Hall;True
2559;7358;Dan Hall;True
2662;7461;Dan Haseltine;True
6138;9687;Dan Hawkins;True
4713;8819;Dan Hipgrave;True
5494;4665;Dan Hoerner;False
8542;11086;Dan Johnson;True
1502;6634;Dan Koch;True
5440;9244;Dan Lavery;True
2189;1935;Dan Lilker;False
6949;1935;Dan Lilker;True
5995;1935;Dan Lilker;False
9449;11376;Dan Lissvik;True
5406;4589;Dan Lukacinsky;False
2602;7399;Dan Maines;True
4477;7399;Dan Maines;True
1185;1098;Dan McCafferty;False
7633;10641;Dan Miller;True
1956;6935;Dan Mongrain;True
3190;2824;Dan Mullins;False
8745;2567;Dan Murphy;True
2818;2567;Dan Murphy;False
4683;3992;Dan Nigro;False
1857;6841;Dan Palmer;True
6283;6841;Dan Palmer;True
1857;6841;Dan Palmer (guitarist);True
6283;6841;Dan Palmer (guitarist);True
3050;2747;Dan Panic;False
6538;684;Dan Peters;False
656;684;Dan Peters;False
2623;684;Dan Peters;True
5682;9437;Dan Potthast;True
6008;5047;Dan Regan;False
6985;10303;Dan Reynolds;True
6240;5258;Dan Roberts;False
8633;11134;Dan Romer;True
7961;8321;Dan Schmid;True
3988;8321;Dan Schmid;True
3408;3022;Dan Sealey;False
1539;1394;Dan Seals;False
9424;11365;Dan Southwick;True
5103;9073;Dan Spitz;True
7607;10629;Dan Stevens;True
3727;8179;Dan Stuart;True
8637;8882;Dan Swanö;True
7666;8882;Dan Swanö;True
4798;8882;Dan Swanö;True
9639;8882;Dan Swanö;True
2016;1820;Dan Toler;False
6267;1820;Dan Toler;False
3050;2746;Dan Vapid;False
4232;8533;Dan Vickrey;True
5144;9082;Dan Weller;True
8534;10862;Dan Wilson;True
7903;10862;Dan Wilson;True
4846;8928;Dan Yemin;True
5288;8928;Dan Yemin;True
6069;2963;Dan Zimmermann;False
4794;2963;Dan Zimmermann;False
3353;2963;Dan Zimmermann;False
4620;6625;Dan the Automator;True
1462;6625;Dan the Automator;True
3653;8150;Dana;True
2827;2589;Dana Colley;False
3988;8322;Dana Heitman;True
1119;6334;Dana Strum;True
616;617;Danbert Nobacon;False
1458;6620;Dane Bowers;True
9809;11477;Danger Mouse;True
5705;9442;Dani Filth;True
8535;11085;Dani Klein;True
5279;4493;Daniel Adair;False
4920;4493;Daniel Adair;True
8802;11165;Daniel Anderson;True
1651;1476;Daniel Antonsson;False
3188;2822;Daniel Ash;False
3323;2822;Daniel Ash;False
1622;1433;Daniel Brummel;False
6980;1433;Daniel Brummel;True
7072;10370;Daniel Cardoso;True
7072;10371;Daniel Cavanagh;True
725;758;Daniel Davies;False
3449;3520;Daniel Davison;True
4074;3520;Daniel Davison;False
4923;4217;Daniel Droste;False
9258;4217;Daniel Droste;True
7692;1771;Daniel Erlandsson;True
1975;1771;Daniel Erlandsson;False
200;150;Daniel Fichelscher;False
711;6111;Daniel Freyberg;True
7006;3706;Daniel Gildenlöw;True
4198;3706;Daniel Gildenlöw;False
2452;7271;Daniel Grimsland;True
587;6003;Daniel Haglund;True
4659;8791;Daniel Heiman;True
666;6079;Daniel Hunt;True
3847;8213;Daniel Håkansson;True
8966;5880;Daniel Johns;True
484;5880;Daniel Johns;True
4625;3943;Daniel Jones;False
7695;10705;Daniel Kessler;True
2158;1915;Daniel Lidén;False
7152;10445;Daniel Lorca;True
593;6013;Daniel Löble;True
6549;5523;Daniel MacMaster;False
1797;1564;Daniel Melingo;False
1956;6935;Daniel Mongrain;True
4683;3992;Daniel Nigro;False
5281;9141;Daniel O'Sullivan;True
247;5691;Daniel Ornellas;True
1666;6722;Daniel P. Carter;True
5062;9056;Daniel Patrick Quinn;True
6985;10306;Daniel Platzman;True
5843;9519;Daniel Rossen;True
7079;10381;Daniel Rostén;True
2560;2304;Daniel Salomon;False
2560;2304;Daniel Salomon דניאל סלומון;False
3718;8176;Daniel Sproul;True
4124;3599;Daniel Svensson;False
6348;5420;Daniel Vahnke;False
3111;7723;Daniel Victor;True
3658;8153;Daniel Vrangsinn;True
6985;10305;Daniel Wayne Sermon;True
1975;6950;Daniel Wilding;True
6935;10252;Daniel Woodgate;True
6206;5196;Daniel de los Reyes;False
4974;5196;Daniel de los Reyes;True
6966;10280;Danielle Haim;True
4654;8786;Danielle de Picciotto;True
972;875;Dann Gallucci;False
6252;607;Dann Huff;False
611;607;Dann Huff;False
3991;8330;Dann Hume;True
1338;6536;Danny Bowes;True
3554;8095;Danny Carey;True
9828;8095;Danny Carey;True
3349;7888;Danny Chauncey;True
5995;5749;Danny Coralles;True
329;5749;Danny Coralles;True
4111;8415;Danny Farrant;True
93;52;Danny Goffey;False
2501;2226;Danny Gottlieb;False
1208;6409;Danny Herrera;True
1085;966;Danny Javier;False
9778;8507;Danny Jones;True
4188;8507;Danny Jones;True
5944;5011;Danny Kirwan;False
1922;6893;Danny Klein;True
4431;3838;Danny Kustow;False
1650;1470;Danny Lohner;False
8367;11031;Danny McNamara;True
6839;10193;Danny Nordahl;True
8939;11202;Danny Sage;True
4402;8631;Danny Sanderson;True
2599;7394;Danny Saucedo;True
6206;5198;Danny Seraphine;False
250;5695;Danny Shirley;True
1298;6507;Danny Stag;True
669;705;Danny Thomas;False
6307;5358;Danny Thompson;False
7633;10644;Danny Weinkauf;True
5773;4859;Danny Weis;False
5670;4859;Danny Weis;False
5596;4766;Danny Whitten;False
2877;7637;Danny Wilde;True
6038;5063;Danny Worsnop;False
5789;9506;Dante DeCaro;True
4710;8818;Daníel Ágúst Haraldsson;True
1751;1534;Dappy;False
7185;10467;Darby Gould;True
1162;1056;Dario Seixas;False
703;6099;Darius Koski;True
746;773;Darius Rucker;False
2378;7208;Dariusz Brzozowski;True
1340;6538;Darko Jelčić;True
4484;3879;Darol Anger;False
9249;11308;Daron Jones;True
5714;7683;Daron Malakian;True
3033;7683;Daron Malakian;True
2720;7524;Darrel Treece-Birch;True
2785;2523;Darrell Fitton;False
648;672;Darrell Leonard;False
6439;5477;Darrell Power;False
1185;1096;Darrell Sweet;False
3358;2969;Darren Belk;False
2920;2673;Darren Brown;False
2505;2242;Darren Costin;False
74;40;Darren Cross;False
74;40;Darren Cross (Musician);False
1217;1142;Darren Emerson;False
4625;3944;Darren Hayes;False
8525;11079;Darren Jessee;True
9338;11079;Darren Jessee;True
340;5765;Darren King;True
1787;1558;Darren Middleton;False
1887;1647;Darren Robinson;False
4140;8451;Darren Wharton;True
537;509;Darren White;False
537;509;Darren \\\\Daz\\\\ White;False
7733;10731;Darrin Mooney;True
5735;4911;Darrin Pfeiffer;False
1052;4911;Darrin Pfeiffer;True
2816;7592;Darryl Jenifer;True
274;223;Darryl Jones;False
493;430;Darryl McDaniels;False
227;175;Darryl Way;False
1667;6725;Daryl Dragon;True
409;5809;Daryl Hall;True
1311;6516;Daryl Palumbo;True
5332;4514;Daryl Simmons;False
5967;9566;Daryl Stuermer;True
4852;8929;Dave;True
659;689;Dave Abbruzzese;False
3949;3424;Dave Alexander;False
3412;3030;Dave Allen;False
2890;2663;Dave Alvin;False
3112;2663;Dave Alvin;False
5864;2663;Dave Alvin;False
4119;8418;Dave Amato;True
3959;8299;Dave Bainbridge;True
3493;6219;Dave Baksh;True
921;6219;Dave Baksh;True
2733;6219;Dave Baksh;True
8739;10880;Dave Ball;True
7948;10880;Dave Ball;True
1980;1783;Dave Ball;False
8096;10943;Dave Betts;True
6106;5107;Dave Bickler;False
5234;4459;Dave Bidini;False
6201;9730;Dave Brock;True
1980;1784;Dave Bronze;False
2286;1964;Dave Carpender;False
5173;4393;Dave Carter;False
6108;5114;Dave Catching;False
969;6248;Dave Chavarri;True
5234;4461;Dave Clark;False
4300;3766;Dave Clark;False
4228;3720;Dave Clo;False
9791;11470;Dave Cochrane;True
1914;6883;Dave Cousins;True
3387;2204;Dave Culross;False
2498;2204;Dave Culross;False
498;443;Dave Davies;False
3895;8255;Dave DeFries;True
5545;9311;Dave DeRoo;True
5224;4445;Dave Dederer;False
1054;941;Dave DesRoches;False
1054;941;Dave Desroches;False
4708;8817;Dave Dictor;True
3430;1029;Dave Dobbyn;False
1146;1029;Dave Dobbyn;False
3731;1029;Dave Dobbyn;False
1195;1110;Dave Douglas;False
4969;4250;Dave Douglas;False
1316;6523;Dave Dreiwitz;True
4125;3600;Dave Early;False
1859;6846;Dave Edwardson;True
4868;8949;Dave Elkins;True
1181;1085;Dave Evans;False
1918;6889;Dave Faulkner;True
3959;3434;Dave Fitzgerald;False
1006;883;Dave Flett;False
4140;883;Dave Flett;False
2520;895;Dave Formula;False
1011;895;Dave Formula;False
4180;8500;Dave Fortman;True
6209;5209;Dave Fridmann;False
3331;7862;Dave Gahan;True
3987;3462;Dave Gaynor;False
5151;9084;Dave Georgeff;True
2813;6095;Dave Gleeson;True
701;6095;Dave Gleeson;True
1836;1604;Dave Goodman;False
5539;9305;Dave Greenfield;True
5718;8133;Dave Greenslade;True
3602;8133;Dave Greenslade;True
6393;1413;Dave Gregory;True
1561;1413;Dave Gregory;False
2586;1413;Dave Gregory;False
3372;2984;Dave Grohl;False
6108;2984;Dave Grohl;False
4820;2984;Dave Grohl;True
521;491;Dave Guard;False
2509;2247;Dave Haley;False
3709;2247;Dave Haley;True
5733;2247;Dave Haley;False
7521;10581;Dave Hartley;True
4846;4149;Dave Hause;False
2127;4149;Dave Hause;True
1900;4149;Dave Hause;True
3693;3278;Dave Henzerling;False
339;3278;Dave Henzerling;True
2971;7671;Dave Hernandez;True
2011;6999;Dave Hill;True
1820;6819;Dave Hillyard;True
7835;611;Dave Hingerty;True
612;611;Dave Hingerty;False
5233;9117;Dave Hlubek;True
6155;4730;Dave Holland;False
5563;4730;Dave Holland;False
2582;2324;Dave Hollister;False
2163;1920;Dave Hope;False
3342;1920;Dave Hope;False
2944;2679;Dave House;False
3511;8060;Dave Hunt;True
9689;11439;Dave Kerzner;True
1329;6529;Dave Keuning;True
670;710;Dave King;False
596;6017;Dave Knudson;True
8808;11167;Dave Konopka;True
659;691;Dave Krusen;False
3259;691;Dave Krusen;True
5389;4572;Dave Kushner;False
2657;7457;Dave LaRue;True
6243;7457;Dave LaRue;True
5502;3221;Dave Lawson;False
3602;3221;Dave Lawson;False
747;2106;Dave Lombardo;True
6418;2106;Dave Lombardo;False
5212;2106;Dave Lombardo;True
7075;2106;Dave Lombardo;True
1030;2106;Dave Lombardo;True
2383;2106;Dave Lombardo;False
3545;3152;Dave Mackintosh;False
5944;673;Dave Mason;False
2786;673;Dave Mason;False
648;673;Dave Mason;False
5748;9489;Dave Mason;True
5190;4405;Dave Mattacks;False
6377;9921;Dave Matthews;True
5490;4663;Dave McArtney;False
4209;3708;Dave McCabe;False
1380;1271;Dave McClain;False
7395;1271;Dave McClain;True
2120;7084;Dave McPherson;True
294;242;Dave Melillo;False
3219;242;Dave Melillo;False
389;319;Dave Mello;False
6813;10179;Dave Meniketti;True
6422;9274;Dave Meros;True
5486;9274;Dave Meros;True
4304;3773;Dave Michaels;False
6372;3113;Dave Murray;True
3498;3113;Dave Murray;False
5103;1179;Dave Mustaine;False
6722;1179;Dave Mustaine;True
1278;1179;Dave Mustaine;False
3416;7969;Dave Navarro;True
6582;7969;Dave Navarro;True
4632;3956;Dave Naz;False
4632;3956;Dave Nazworthy;False
9723;11449;Dave Oberlé;True
612;610;Dave Odlum;False
4358;8611;Dave Ogilvie;True
1703;6747;Dave Padden;True
7343;10517;Dave Palmer;True
4043;3504;Dave Parsons;False
7749;10744;Dave Pegg;True
6287;5332;Dave Peters;False
4651;3972;Dave Peverett;False
5150;4390;Dave Pino;False
2818;7594;Dave Pirner;True
3895;8256;Dave Powell;True
5668;4858;Dave Prater;False
816;6176;Dave Pybus;True
5372;9195;Dave Quiggle;True
6665;9623;Dave Raun;True
6041;9623;Dave Raun;True
1893;1669;Dave Rees;False
4202;8519;Dave Rennick;True
1957;197;Dave Rick;False
259;197;Dave Rick;False
2553;197;Dave Rick;False
6029;5057;Dave Roberts;False
3903;8266;Dave Rosin;True
3301;2898;Dave Rowbotham;False
5284;2898;Dave Rowbotham;False
5713;9453;Dave Rowntree;True
3419;7971;Dave Rude;True
4266;3753;Dave Sabo;False
7124;3753;Dave Sabo;True
7078;10378;Dave Schools;True
1957;6936;Dave Schramm;True
4131;1683;Dave Sinclair;False
6334;1683;Dave Sinclair;False
1904;1683;Dave Sinclair;False
3416;3035;Dave Sitek;False
637;659;Dave Smalley;False
5625;659;Dave Smalley;False
1943;1724;Dave Smalley;False
4632;1724;Dave Smalley;True
6248;5274;Dave Spitz;False
3855;3379;Dave Stewart;False
6334;3379;Dave Stewart;False
3984;7948;Dave Sturt;True
3401;7948;Dave Sturt;True
2950;2683;Dave Torbert;False
6245;2683;Dave Torbert;False
9451;11377;Dave Tough;True
7791;10787;Dave Wakeling;True
5944;950;Dave Walker;False
1064;950;Dave Walker;False
1889;1662;Dave Weckl;False
6568;1662;Dave Weckl;False
1232;1662;Dave Weckl;True
6825;10186;Dave Willey;True
9718;10186;Dave Willey;True
4178;3690;Dave Williams;False
3891;8240;Dave Witte;True
6459;8240;Dave Witte;True
4890;8240;Dave Witte;True
2645;7448;Dave Wyndorf;True
1703;6745;Dave Young;True
8834;11178;Davey Arthur;True
7797;10794;Davey Brozowski;True
2791;2527;Davey Faragher;False
4515;7391;Davey Havok;True
2598;7391;Davey Havok;True
2402;2134;Davey Johnstone;False
8097;10948;Davey Lane;True
684;720;Davey Pattison;False
8455;3249;Davey von Bohlen;True
3657;3249;Davey von Bohlen;False
1;3249;Davey von Bohlen;True
5766;4927;Davi Sacer;False
736;6134;David A. Stewart;True
1274;6485;David Arthur Brown;True
6209;5206;David Baker;False
4483;2273;David Balfe;False
2538;2273;David Balfe;False
8739;10880;David Ball;True
7948;10880;David Ball;True
4307;8581;David Banner;True
2825;2580;David Barbarossa;False
5280;2580;David Barbarossa;False
4191;3701;David Barbe;False
3524;3136;David Battley;False
554;5963;David Baynton-Power;True
3556;3164;David Bazan;False
6522;10038;David Beauchamp;True
1054;942;David Bendeth;False
9753;11458;David Bennett;True
2342;7181;David Berman;True
4445;3849;David Bowie;False
6133;9676;David Boyd;True
3660;3259;David Brett;False
5670;4861;David Brigati;False
4266;8558;David Bryan;True
4232;8535;David Bryson;True
4128;3603;David Byrne;False
476;408;David C. Johnson;False
5740;4917;David C. Lewis;False
1061;945;David Clark;False
6054;5082;David Conley;False
1189;1103;David Conway;False
504;456;David Coverdale;False
5132;456;David Coverdale;False
5708;456;David Coverdale;True
1376;1268;David Crosby;False
3497;3100;David Cross;False
191;145;David Cunningham;False
2613;7416;David DeFeis;True
3895;8255;David DeFries;True
6317;5370;David Denny;False
4708;8817;David Dictor;True
3526;8068;David Draiman;True
6637;5561;David Elitch;False
6722;10118;David Ellefson;True
4654;8787;David Eugene Edwards;True
7559;8787;David Eugene Edwards;True
8061;10933;David Fonseca;True
131;88;David Francolini;False
6235;1851;David Freiberg;True
2063;1851;David Freiberg;False
4936;1851;David Freiberg;True
4146;3659;David Gamson;False
3358;7904;David Gedge;True
1354;1232;David Germain;False
4802;4107;David Gilmour;False
5416;4601;David Glen Eisley;False
4484;120;David Grisman;True
170;120;David Grisman;False
4039;120;David Grisman;False
6554;120;David Grisman;False
4644;1430;David Grubbs;False
1607;1430;David Grubbs;False
7043;10347;David Guillas;True
9158;11283;David H Lowy AM;True
2043;7027;David Habbin;True
1635;1448;David Harbour;False
5339;1448;David Harbour;False
5317;9156;David Hidalgo;True
582;6000;David Hidalgo Jr.;True
582;6000;David Hidalgo, Jr.;True
1820;6819;David Hillyard;True
1954;6929;David Hinds;True
9607;11420;David Hodges;True
5679;9435;David Hull;True
4232;8531;David Immerglück;True
3323;2821;David J;False
3188;2821;David J;False
626;645;David Jackson;False
4996;4277;David James Kennedy;False
6869;10214;David Jenkins;True
3559;8099;David Johansen;True
3524;3136;David John Battley;False
4852;8929;David Jude Jolicoeur;True
4400;3828;David Judson Clemmons;False
3831;8203;David Keith;True
4902;4189;David Kemper;False
4996;4277;David Kennedy;False
425;347;David Kilgour;False
7495;347;David Kilgour;True
3387;323;David Kinkade;False
392;323;David Kinkade;False
4865;4153;David Kitt;False
1980;1776;David Knights;False
5623;4796;David Kristian;False
5635;9405;David Kurnia Albert;True
27;5573;David LaFlamme;True
8097;10948;David Lane;True
1896;6868;David Lee Marks;True
5487;9277;David Lee Roth;True
2008;6994;David Leigh Miller;True
2735;2480;David Lewis;False
4999;4283;David Lichens;False
3964;199;David Licht;False
259;199;David Licht;False
2503;2238;David Long;False
6393;9936;David Longdon;True
4575;8713;David Longstreth;True
2791;2529;David Lovering;False
4811;2529;David Lovering;True
2791;7572;David Lowery;True
6271;7572;David Lowery;True
9158;11283;David Lowy;True
945;863;David Mansfield;False
1896;6868;David Marks;True
5528;4708;David Martijn Westerholt;False
1206;4708;David Martijn Westerholt;True
9098;11265;David McAlmont;True
234;5678;David McWane;True
2008;6994;David Miller;True
8959;11211;David Murray Brockie;True
9439;11368;David Muse;True
5627;9399;David Narcizo;True
6245;9804;David Nelson;True
5246;4478;David Nicholas Reyne;False
3468;1715;David O'List;False
1937;1715;David O'List;False
917;846;David Ouimet;False
5740;4918;David Pack;False
7663;10683;David Paich;True
240;188;David Pajo;False
6664;188;David Pajo;True
4740;3608;David Paton;False
4131;3608;David Paton;False
787;795;David Penner;False
2950;2682;David Perper;False
4727;2682;David Perper;False
9882;11504;David Phelps;True
3342;7878;David Ragsdale;True
2553;2292;David Ramirez;False
2567;7367;David Readman;True
5605;4781;David Reece;False
3241;2856;David Reilly;False
5246;4478;David Reyne;False
2124;7088;David Roback;True
2308;7088;David Roback;True
3346;7883;David Robinson;True
7142;10434;David Rosenthal;True
5626;4813;David Ruffin;False
4624;3942;David Ryan Harris;False
6720;10117;David Ryder Prangley;True
2364;7196;David Sandström;True
2345;2012;David Schnitter;False
4706;8816;David Scott Stone;True
4547;3902;David Shankle;False
7675;3902;David Shankle;True
3460;3064;David Silveria;False
5311;9152;David Summers;True
5311;9152;David Summers Rodríguez;True
4036;3492;David T. Walker;False
4266;3753;David The Snake Sabo;False
7124;3753;David The Snake Sabo;True
4399;3823;David Thomas;False
6050;5075;David Tibet;False
2032;5075;David Tibet;True
191;143;David Toop;False
6054;5084;David Townsend;False
5209;4422;David Tronzo;False
1808;1583;David Twohill;False
486;5884;David Uosikkinen;True
6797;10165;David Usher;True
2722;7528;David Van Day;True
3885;3394;David Vincent;False
4762;3394;David Vincent;False
1432;1320;David Virgin;False
3837;8209;David Was;True
1473;1373;David Westlake;False
171;5649;David White;True
1158;1052;David Wilcox;False
3503;8039;David Wills;True
3710;3282;David Wm. Sims;False
1457;1355;David Wolfenberger;False
6445;5482;David Wright;False
4086;3532;David Yarritu;False
1033;3281;David Yow;True
3710;3281;David Yow;False
1517;6644;Davide Damna Moras;True
4349;8610;Davide Rossi;True
5447;4617;Davide Tiso;False
6426;9968;Davy Carton;True
9045;11247;Davy Henderson;True
4772;4064;Davy Jones;False
3132;2792;Davy Mickers;False
3982;8317;Davy Spillane;True
6206;5199;Dawayne Bailey;False
5452;1972;Dawn Richardson;False
2304;1972;Dawn Richardson;False
4118;3573;Dawn Silva;False
7001;10314;Dax O'Callaghan;True
4443;8078;Dax Pierson;True
3533;8078;Dax Pierson;True
2409;7231;Daz Dillinger;True
499;5897;Daz Sampson;True
1135;6347;Dazastah;True
3421;3038;Dazzer Scott;False
4770;8850;De Novo Dahl;True
4330;8599;DeVante Swing;True
2735;2483;DeWayne Woods;False
709;6106;Deadsy;True
5573;9357;Deakin;True
3575;8119;Dean Butterworth;True
5529;9302;Dean Daughtry;True
428;351;Dean Davidson;False
9618;4002;Dean DeLeo;True
4701;4002;Dean DeLeo;False
467;5848;Dean Dinning;True
4978;9016;Dean Fertita;True
6108;9016;Dean Fertita;True
1923;1705;Dean Garcia;False
2040;7026;Dean Honer;True
1065;951;Dean Howard;False
378;304;Dean Magraw;False
2579;2322;Dean Parks;False
5212;9105;Dean Pleasants;True
8110;10954;Dean Roland;True
7607;10631;Dean Sabatino;True
4602;3933;Dean Turner;False
1925;335;Dean Wareham;False
413;335;Dean Wareham;False
1316;6522;Dean Ween;True
9315;11325;Deantoni Parks;True
2386;2115;Deathprod;False
3558;8096;Deb Talan;True
1189;6385;Debbie Googe;True
6276;9829;Debbie Harry;True
2646;2407;Debora Iyall;False
3477;3081;Deborah Cooper;False
4945;3081;Deborah Cooper;False
2340;1991;Declan Masterson;False
2391;2125;Declan Mulligan;False
4447;8653;Declan de Barra;True
4101;1036;Dee C. Lee;False
1149;1036;Dee C. Lee;False
1640;1453;Dee Dee Ramone;False
1980;260;Dee Murray;False
312;260;Dee Murray;False
4830;8916;Dee Snider;True
5973;9576;Deedee Magno;True
5973;9576;Deedee Magno Hall;True
3221;2847;Deeder Zaman;False
385;309;Deen Castronovo;False
9782;309;Deen Castronovo;True
2367;309;Deen Castronovo;False
2125;309;Deen Castronovo;False
6219;5227;Deirdre Shannon;False
1789;1253;Dejan Cukić;False
1369;1253;Dejan Cukić;False
7158;10455;Del Marquis;True
4310;8583;Del McCoury;True
1462;6627;Del the Funky Homosapien;True
8600;6627;Del the Funky Homosapien;True
648;669;Delaney Bramlett;False
3690;3276;Delia Derbyshire;False
3210;2844;Delroy Pearson;False
5712;4894;Deluhi;False
9490;11395;Demian Fenton;True
5721;4898;Demir Demirkan;False
1171;1066;Demis Roussos;False
6040;9621;Demonaz Doom Occulta;True
4446;8652;Demonoid;True
2545;2287;Deni Hines;False
1956;6933;Denis Bélanger;True
1956;1756;Denis D'Amour;False
5739;9478;Denis Haines;True
4300;3767;Denis Payton;False
6038;9617;Denis Shaforostov;True
3355;7901;Denise Jones;True
3210;2842;Denise Pearson;False
1169;6362;Denisse Guerrero;True
7989;10894;Deniz Tek;True
2039;1836;Dennis Brockenborough;False
474;396;Dennis Bryon;False
274;224;Dennis Chambers;False
29;19;Dennis Cowan;False
4475;8661;Dennis Culp;True
2125;1899;Dennis Danell;False
2700;7502;Dennis Diken;True
4123;3595;Dennis Dunaway;False
5626;4806;Dennis Edwards;False
2163;1922;Dennis Holt;False
